time,aX,aY,aZ,gX,gY,gZ,aX_T,aY_T,aZ_T,gX_T,gY_T,gZ_T
133742.0,0.687019,0.729244,0.061718,-0.019669,-0.00846,-0.065853,0.35497698481268414,0.24668956251550608,-1.9059451580643307,-0.06884800108502866,0.007314756501961732,0.0012271323942034927
133752.0,0.691174,0.724844,0.062206,-0.027338,-0.010904,-0.056151,0.35811967519181276,0.24210078003415636,-1.9056088667826547,-0.06175921031211388,0.008718147447846767,0.01135746924722626
133762.0,0.692152,0.726311,0.064894,-0.022865,-0.013348,-0.0513,0.36385879965301127,0.24405550639613197,-1.90490716362166,-0.056690879414334025,0.003961161724770961,0.010154837173468064
133772.0,0.692152,0.725578,0.063428,-0.024143,-0.009071,-0.049481,0.3650463358913588,0.24502273350672382,-1.903474387622132,-0.054383895892326825,0.008123016655984576,0.009483950599784631
133782.0,0.68873,0.723133,0.065627,-0.021586,-0.012737,-0.040386,0.3685527322939441,0.2461778065240329,-1.8972973993117803,-0.045950578244381236,0.0030808299623988514,0.01175875872487329
133792.0,0.688486,0.727044,0.063184,-0.024143,-0.007849,-0.03796,0.36968856088732877,0.25139003242134533,-1.8981823798852053,-0.04323150268442549,0.00839262532846125,0.012085274748328363
133802.0,0.687019,0.726555,0.061473,-0.026699,-0.010293,-0.034322,0.3703705522526677,0.2535450954944606,-1.895654365639871,-0.04092128646725437,0.007395109917361526,0.016356735529287195
133812.0,0.68433,0.725333,0.064161,-0.029255,-0.015181,-0.028258,0.3720463969999306,0.2537465384773961,-1.8920349300336337,-0.03678530392578938,0.004200437410514647,0.0226722317085825
133873.0,0.690686,0.721666,0.06636,-0.028616,-0.003571,-0.013706,0.37741403939539553,0.24891940482139457,-1.8932247133407216,-0.02042209832330748,0.012770183551158151,0.020960492483309917
133883.0,0.697775,0.721911,0.062695,-0.042037,-0.004182,-0.015525,0.3783059903117371,0.24735631975833783,-1.898707702393201,-0.025499712933924192,0.019311029809020958,0.03166185222002281
133893.0,0.69753,0.722155,0.063672,-0.035007,-0.000516,-0.023408,0.38189642459746903,0.2492508482870034,-1.8967380910928673,-0.03060269112859813,0.019228930706522,0.02161976615441058
133903.0,0.698508,0.722644,0.064161,-0.035646,0.002539,-0.032503,0.3854048629691714,0.25070911034511567,-1.8960203369961393,-0.03876728321922073,0.022708328680874967,0.017747067541486326
133913.0,0.695086,0.721911,0.062451,-0.034368,0.000706,-0.039779,0.38550553941822335,0.2534977501395305,-1.8918096974523548,-0.04579177552310426,0.020917704490101153,0.015152215491684114
133923.0,0.696552,0.720444,0.063672,-0.036925,0.002539,-0.044024,0.3894443795055051,0.25288447491764166,-1.8903150493174878,-0.05007332334781652,0.024049067963701015,0.01491037695641199
133933.0,0.696552,0.722399,0.062695,-0.031812,0.00315,-0.051907,0.3917467479843287,0.25607761105908,-1.8899069667599968,-0.056153194360083036,0.02243295480907596,0.007735877112047199
133943.0,0.695819,0.71971,0.064649,-0.032451,0.001317,-0.053726,0.39281305389468985,0.2540259138229084,-1.8874090363853437,-0.05843271088261314,0.021312147809413453,0.008526172685247368
134004.0,0.696797,0.720199,0.065138,-0.029895,0.010482,-0.048875,0.3964163866975406,0.25543953665842445,-1.8866004225824595,-0.05120739419930198,0.02751669235010185,0.003603247899762237
134014.0,0.694108,0.721177,0.065871,-0.024782,0.013537,-0.048269,0.3994306327881595,0.25916303300029236,-1.8828991230885554,-0.048669764651464664,0.02747424348343013,-0.0019272280052546678
134024.0,0.69753,0.722399,0.065382,-0.030534,0.011093,-0.045843,0.40300741678063406,0.260107718903402,-1.8846537280832938,-0.04840795894179792,0.028146212673011126,0.004628247752101806
134034.0,0.694597,0.721666,0.067581,-0.024782,0.006205,-0.042205,0.40709386081741594,0.26247168481505817,-1.8793276992572883,-0.04462953365267018,0.020771462131932834,0.0032653730027150697
134044.0,0.695086,0.722399,0.067581,-0.021586,0.004983,-0.039173,0.4102807914014343,0.2645200682755681,-1.8782202797957366,-0.041241047607296,0.017888123387418114,0.0021214730564515566
134054.0,0.695086,0.722155,0.06636,-0.02606,0.009871,-0.039173,0.4120447522354319,0.26607982709229955,-1.8766280219059701,-0.04130623739583248,0.024347994987836317,0.0034718960628780946
