time,aX,aY,aZ,gX,gY,gZ,aX_T,aY_T,aZ_T,gX_T,gY_T,gZ_T
169670.0,0.563329,0.825564,0.141857,-0.028616,0.000706,-0.04463,0.04561669522210218,0.14467438144964404,-0.0019983320378786965,-0.04911742106220032,-0.007201920431279604,-0.018623159836613067
169679.875,0.562352,0.826542,0.141612,-0.028616,0.004983,-0.047056,0.04036451889636326,0.13046276655728384,0.0004077070717139652,-0.05254053587646813,-0.007498221378182289,-0.015531955671367854
169689.75,0.560152,0.828498,0.143811,-0.024143,0.004983,-0.053119,0.03689784733885856,0.1137920620010809,0.003270012666729731,-0.05665666290834159,-0.0011097038777704061,-0.014769360324476219
169699.625,0.556974,0.82972,0.141857,-0.024782,0.004983,-0.051907,0.029451823649452057,0.09823259692770409,0.004122338417764753,-0.055681078738731675,-0.0019193749155008689,-0.015140935652228002
169709.5,0.557463,0.82972,0.143567,-0.02606,-0.001738,-0.053726,0.026941523431681262,0.08470333416910453,0.005937998961077806,-0.05549549633361398,0.0005564123087974668,-0.02210356559536166
169719.375,0.557952,0.830209,0.142101,-0.027338,0.006205,-0.053119,0.021751687152965108,0.07219250210656569,0.007504451072844144,-0.05777638616720964,-0.003599905288769335,-0.016013316751046853
169729.25,0.555018,0.833631,0.14088,-0.029255,0.006205,-0.054332,0.013949874949473145,0.055714922591350254,0.00971978651234405,-0.05933940454205075,-0.00445658177816249,-0.017472756549823405
169739.125,0.560396,0.832165,0.145277,-0.028616,0.008038,-0.049481,0.019920811183625667,0.05893150682450451,0.011819109107541756,-0.05537760062684608,-0.006648569793635665,-0.01486513133183464
169800.0,0.555507,0.832898,0.145277,-0.045872,0.025146,-0.003397,0.013508246713841772,0.04099798674208164,0.01071717336543442,-0.024263521028754214,-0.04638638130261003,-0.0027724512504413534
169809.875,0.557707,0.835098,0.1443,-0.051624,0.019647,0.000241,0.007511485320754635,0.028620614678337628,0.014087124194321867,-0.020751810570772515,-0.05007873789320246,-0.010610487032116088
169819.75,0.557707,0.83412,0.145522,-0.04715,0.01537,-0.000366,0.004245733876594674,0.014934659897514706,0.0137696259064946,-0.018574726975177928,-0.04421895234048188,-0.012615749193281827
169829.625,0.559418,0.835343,0.145522,-0.052902,0.012315,-0.008248,0.0016133018611607626,0.002035270396632918,0.01583282767811598,-0.02618494885531735,-0.04393553425696958,-0.020058105992318095
169839.5,0.557952,0.830942,0.142834,-0.043315,0.011093,-0.012493,0.006013393869359161,-0.0050248458738810795,0.010997123261048175,-0.027044721159349742,-0.033906707204717966,-0.016560108301172063
