time,aX,aY,aZ,gX,gY,gZ,aX_T,aY_T,aZ_T,gX_T,gY_T,gZ_T
20947168.0,0.808997,0.595766,-0.042854,0.001421,-0.009682,-0.026439,-0.4216624937448153,-0.8873221296220624,-1.2147322000373324,0.026738213796114404,-0.0076674235618281895,-0.00458907669545841
20947178.0,0.806797,0.592833,-0.045542,-0.003692,-0.009071,-0.03129,-0.41828887353628025,-0.8870972713880101,-1.2062505472324823,0.03196768408852223,-0.007282573164016746,9.647345327417505e-05
20947188.0,0.805331,0.594544,-0.04432,-0.007527,-0.009071,-0.030078,-0.4204618275103243,-0.8882297201239775,-1.1956135623932007,0.031899297348760354,-0.004307919864095265,0.0027388882963538964
20947198.0,0.805575,0.59381,-0.045053,-0.005609,-0.009682,-0.027046,-0.42028253797557497,-0.8898197166892852,-1.1875490058566287,0.029036059187198857,-0.003651913873115599,0.0005088348856265822
20947208.0,0.803619,0.592588,-0.044565,-0.008166,-0.007237,-0.022195,-0.4203250160264165,-0.8891061657726704,-1.1782335013890863,0.024466714659014583,-0.0011607694383534667,0.0034217302794559263
20947218.0,0.804353,0.594299,-0.04432,-0.008166,-0.001127,-0.017344,-0.42210796519104654,-0.8919173795817115,-1.1686640629546434,0.017716652892018864,-0.0024531314746666145,0.006990735102385123
20947228.0,0.798486,0.596988,-0.043587,-0.008166,-0.004793,-0.005217,-0.422841041747803,-0.8907808344713831,-1.153588245842903,0.008708877798596179,0.0056097556915186645,0.003091857462851841
20947238.0,0.800686,0.597477,-0.043343,-0.008805,0.006816,0.001453,-0.42384470392701257,-0.8923747914894458,-1.1548494437871577,-0.0017266063585914127,0.002345518974380773,0.01084502011170526
20947300.0,0.804353,0.601389,-0.040167,-0.014556,0.012926,0.027527,-0.4296212959009534,-0.8969249809422165,-1.145660517949064,-0.02533924208317038,0.015106081349291898,0.01632248320320969
20947310.0,0.805086,0.599433,-0.041877,-0.017752,0.018425,0.025708,-0.42797193558192964,-0.8983715868231144,-1.1378607498789124,-0.02505927192524113,0.013281509897388667,0.022608621771845996
20947320.0,0.804597,0.602122,-0.0409,-0.008166,0.017203,0.024495,-0.43007896408823454,-0.9003958793915768,-1.1261720663081185,-0.026063148429413815,0.0072243892827277495,0.015203693085495797
