time,aX,aY,aZ,gX,gY,gZ,aX_T,aY_T,aZ_T,gX_T,gY_T,gZ_T
18541662.0,-0.159496,-0.980305,0.078332,0.128599,0.081971,-0.089501,0.009409363897867578,0.008274416650076792,-0.003799333886421074,0.11161216361052523,-0.0836990622929483,-0.10864883132578326
18541671.875,-0.162185,-0.978105,0.0754,0.113261,0.075861,-0.091321,-0.002275102926796314,-0.0057250166370831955,-0.005695935168131024,0.09829441111334185,-0.08487005338250803,-0.10028835059832014
18541681.75,-0.163407,-0.976638,0.076377,0.094088,0.067918,-0.090714,0.005258310794154747,0.004205383162952327,-0.0068677118620879595,0.07978298994204,-0.08575217524835183,-0.08930663592412551
18541691.625,-0.165607,-0.974927,0.074911,0.073637,0.05753,-0.090714,0.005135452097942804,-0.009230893813958849,-0.008330493848810313,0.06114998327130195,-0.08555851162412333,-0.07682160568215333
18541701.5,-0.169518,-0.968815,0.079065,0.057021,0.047143,-0.08647,0.002421849429026104,0.0067034515235778695,-0.013319033751530488,0.04645822976247927,-0.08293431703917388,-0.0625655634880921
18541711.375,-0.170252,-0.966615,0.080286,0.030819,0.037978,-0.076161,0.0009103807875111919,-0.0037428134233404788,-0.015235405754502534,0.022421544972518144,-0.07264908945647469,-0.049112333361290096
18541721.25,-0.172207,-0.968326,0.083951,0.015481,0.029424,-0.069491,0.012881458615719885,-0.0064016996919754494,-0.01300894138245361,0.008383117559327947,-0.06647285821328405,-0.03801992476246004
18541731.125,-0.177096,-0.972727,0.086639,-0.008805,0.018425,-0.064034,0.008950889527402799,-0.004126696902000075,-0.0075434629086536835,-0.013318306505117016,-0.06201987077879765,-0.022215313331506253
18541793.0,-0.171963,-0.952925,0.161159,-0.113615,-0.072616,-0.05979,0.006780407725210735,0.06184701229922065,-0.020337545163774392,-0.09960122663687843,-0.06706306306796322,0.0856646776995721
18541802.875,-0.158763,-0.940702,0.145522,-0.121284,-0.073227,-0.05797,0.0076059802389450435,0.03929436197940936,-0.03579011743384627,-0.1078078178863106,-0.06616563900075911,0.08620966131016472
18541812.75,-0.148985,-0.929212,0.122311,-0.134705,-0.072616,-0.061609,-0.0016332286736316461,0.019688930400438107,-0.05121070280394381,-0.12263832683640627,-0.06966442198424946,0.08556224904925777
18541822.625,-0.142874,-0.9209,0.10252,-0.137261,-0.06895,-0.059183,0.0008554369906986298,0.013308618191038008,-0.06255544740747448,-0.12582475138556476,-0.06586464730285964,0.08323035674818846
18541832.5,-0.141652,-0.926523,0.069047,-0.143013,-0.061007,-0.04463,0.003356925798475251,-0.00813449727501047,-0.06021267946132318,-0.13243955555169498,-0.04969178669353914,0.0784659134814176
18541842.375,-0.151918,-0.949258,0.046569,-0.140457,-0.052453,-0.023408,-0.0030530133648673783,-0.019704735510741728,-0.037741768776777186,-0.13092916319998926,-0.026963525390743082,0.0718188209611752
18541852.25,-0.154852,-0.975171,0.028978,-0.1379,-0.042065,-0.007642,-0.00193553752398846,-0.02618455377754366,-0.012534573533349247,-0.12981290445837446,-0.009775891801891604,0.062428488405203666
18541862.125,-0.156318,-0.993995,0.024824,-0.120645,-0.042065,0.002666,-0.0005178100805847022,-0.03139843971908906,0.006027573171296024,-0.11265764825928011,0.00048504507942907343,0.060330811580478864
18541925.0,-0.142629,-1.058045,0.068314,0.018676,-0.059174,-0.317495,0.0019174286767764514,0.011017785643229175,0.06974014981620115,0.023556829264179197,-0.3202750300635265,0.03901808798269853
18541934.875,-0.156074,-1.063179,0.058297,0.037849,-0.051231,-0.377525,-0.001420400127938103,0.0077713169381828165,0.07612490391335275,0.04121106247158351,-0.3796437206101127,0.027469647217865507
18541944.75,-0.171229,-1.069046,0.043637,0.086419,-0.049398,-0.444226,-0.005933499142505649,-0.001263265683246847,0.08353408163921593,0.08853144354861624,-0.44622082951446923,0.017155169821870205
18541954.625,-0.18883,-1.068557,0.034842,0.124125,-0.042677,-0.495767,-0.013211324605390385,-0.005595743929459512,0.08557770088789442,0.12426247661912548,-0.4975541935227292,0.0034527750329040167
18541964.5,-0.213519,-1.06489,0.025557,0.17653,-0.043899,-0.53033,-0.026575953173584372,-0.013221598684142466,0.08598026858279072,0.1757282559157586,-0.5323715482001473,-0.0063235070003866915
18541974.375,-0.23943,-1.050222,0.025557,0.213597,-0.05062,-0.541244,-0.04222471367289693,-0.014283203005977055,0.07654967284381822,0.21315736573814648,-0.5436897453689734,-0.00982489476762424
18541984.25,-0.252385,-1.03091,0.032887,0.268559,-0.061007,-0.524872,-0.04605397665848087,-0.011312616899461857,0.06080451876244645,0.2691143902609324,-0.527914809882673,-0.014825834716055317
18541994.125,-0.258741,-1.002063,0.045103,0.31649,-0.074449,-0.494554,-0.05777053632607952,0.002171707758470068,0.03429651960983039,0.3190995059789449,-0.49837018938641964,-0.009741264391114257
18542056.0,-0.293697,-1.001574,-0.015001,0.439834,-0.017625,-0.251401,-0.08145115535728027,-0.05373013042606366,0.03928447388641479,0.4307124375030704,-0.25407637958477414,-0.08306046291261247
