time,aX,aY,aZ,gX,gY,gZ,aX_T,aY_T,aZ_T,gX_T,gY_T,gZ_T
19049158.0,-0.21743,-0.986906,0.008454,-0.020947,0.009871,-0.023408,0.03337296109131215,0.10190889854885028,0.00490375146904397,-0.02942624656830559,0.013603420883165383,-0.005761151549537959
19049168.0,-0.215474,-0.983483,0.010165,-0.025421,0.013537,-0.022801,0.030800150929772244,0.08753937048380386,0.0025763773937637333,-0.030491274065204514,0.018532716160773573,-0.008728335957374034
19049178.0,-0.21523,-0.98275,0.008454,-0.012,0.011093,-0.013706,0.0247089401856206,0.07335921842173451,0.0030956479137246172,-0.01755993427042363,0.008521090978528384,-0.008599348926171318
19049188.0,-0.216452,-0.982505,0.009187,-0.010722,0.010482,-0.01128,0.020452376927596848,0.06115205990589254,0.004038878801651422,-0.014781462918366064,0.008103099422334935,-0.008241367710806519
19049198.0,-0.216452,-0.979572,0.00992,-0.006248,0.005594,-0.004004,0.01624261896075013,0.0482385231920313,0.0019582826133768528,-0.006112010655245858,0.005504669608581602,-0.004324846153393111
19049208.0,-0.21523,-0.982505,0.009432,-0.007527,0.007427,0.000847,0.01181493566215284,0.032661447384531916,0.005247545482726503,-0.0019995015234688203,0.008589762581501128,-0.005895035152659307
19049218.0,-0.218652,-0.983972,0.010898,-0.008166,0.00315,0.005092,0.006942645860943259,0.022705647210232625,0.007752258020399644,0.0021452317940262975,0.009784175526851978,-0.001484051821753377
19049228.0,-0.216696,-0.98715,0.011386,0.000143,0.001928,0.002666,0.008207252976225599,0.020440201313476607,0.010478480266081155,0.0024528206242866663,0.0010589941510362423,-0.0019254587435582704
19049289.0,-0.214741,-0.978838,0.007233,-0.012,-0.000516,-0.004004,-0.00020644044940325287,0.005019227394095949,0.0021300356504176028,-0.007445149095606436,0.00979246424132132,0.0029959424271227136
19049299.0,-0.210341,-0.97786,0.0065,-0.011361,-0.004182,-0.000366,-0.010184227962915144,-0.004979463751703081,0.00018360930508383284,-0.0036426349568138183,0.0095581448818503,0.006486021738242707
19049309.0,-0.209607,-0.976638,0.007233,-0.011361,-0.006015,-0.007642,0.0007604684223964065,0.0021621650957903238,-0.0010986332415614552,-0.010382585907180514,0.00696961180242564,0.008202385701947083
19049319.0,-0.209119,-0.979083,0.008454,-0.023504,-0.011515,-0.005217,-0.0009092377603719649,-0.01306793799480973,0.00111645149266167,-0.011524180628396394,0.01766940795971994,0.01634734269528473
19049329.0,-0.213519,-0.98275,0.008454,-0.020947,-0.010293,-0.014312,0.005725869839911288,0.0013921958923287141,0.005696113238076159,-0.019338641829207446,0.0128832780999905,0.014477364387205755
19049339.0,-0.218896,-0.985439,0.00821,-0.028616,-0.013348,-0.016131,-0.0001894882789340378,-0.00835682179418645,0.009456791180628856,-0.02329997033937534,0.018538217273273854,0.01925356080087839
19049349.0,-0.226719,-0.985928,0.010898,-0.022865,-0.023735,-0.005823,0.010476401678528875,-0.012746796316384928,0.011583934599862143,-0.010832041964446513,0.013839808006387252,0.028481438872128804
