time,aX,aY,aZ,gX,gY,gZ,aX_T,aY_T,aZ_T,gX_T,gY_T,gZ_T
19484911.0,-0.001095,1.005735,0.052677,0.00206,-0.018236,-0.070098,-0.8178174329500946,0.35356789969732366,-1.469513942546482,-0.009394761844352102,-0.07119323129645908,0.009684377494541764
19484920.875,-0.002562,1.00818,0.053899,0.000143,-0.02679,-0.060396,-0.8229721872066508,0.3570726517652977,-1.4632002578697467,0.0005326708347320357,-0.06440259811275535,0.01474526985540604
19484930.75,-0.005006,1.009158,0.052922,0.005894,-0.030456,-0.045843,-0.8280878673993042,0.35833169466020987,-1.4550764194638246,0.01132414496951999,-0.0531607194947755,0.010468498674933846
19484940.625,-0.005495,1.00598,0.056342,0.009729,-0.037788,-0.036141,-0.8273681434220596,0.3620534481559348,-1.4467433629252167,0.022615531489097264,-0.047157631093003104,0.009667152174341553
19484950.5,-0.004029,1.008424,0.056342,0.010368,-0.040843,-0.014312,-0.8318657057986368,0.3639249758878022,-1.4423433926512281,0.03340179455193868,-0.027916034757171988,0.009246325818747915
19484960.375,-0.004518,1.005246,0.054388,0.008451,-0.041454,-0.001578,-0.8331466256059459,0.3625989541607629,-1.4334589785284741,0.037830865417717865,-0.015902105316837094,0.010406357155063448
19484970.25,-0.00354,1.006713,0.053899,0.004616,-0.045732,0.011762,-0.8371831842383841,0.3638453483552358,-1.427936416630716,0.04486920822011927,-0.00411612927253711,0.014862017275973844
19484980.125,-0.00134,1.00378,0.056587,0.011007,-0.050009,0.011155,-0.8328752067765879,0.3650281895443487,-1.4287790612236466,0.05074525110770088,-0.007203885747330669,0.01093213955069129
19485041.0,-0.000851,1.004269,0.050479,-0.010083,-0.053675,0.008123,-0.8383328221868949,0.3604744963924492,-1.422328420423924,0.04486060965054802,-0.007320886490888146,0.03134622729721536
19485051.0,0.061238,1.004269,0.049257,-0.019669,-0.054897,0.014187,-0.8187917409676239,0.3492307540473268,-1.4715405967726898,0.04473781533063077,-0.00041060374000537805,0.04000225522406298
19485061.0,-0.000362,1.002802,0.051456,-0.02606,-0.054286,0.013581,-0.842841471920615,0.3629258667176831,-1.407630679245209,0.041941698618295074,0.0002282033718533192,0.045292149399572344
19485071.0,0.001838,1.002068,0.053655,-0.031812,-0.054897,0.014187,-0.843725030637396,0.3653147185327284,-1.402114092009069,0.04093893187205552,0.0014630354566724665,0.05048582282609362
19485081.0,0.003794,1.002557,0.055854,-0.036285,-0.054286,0.009336,-0.8456699835669439,0.36814580006819597,-1.3969452742973951,0.037452762892750145,-0.002267377346643963,0.054248331482796466
19485091.0,0.006727,1.004757,0.054632,-0.031173,-0.057341,-0.005217,-0.8499837938123994,0.3680943076405511,-1.3931929144083146,0.03707828952831517,-0.017841284697954377,0.05092987634955513
19485101.0,0.007949,1.003291,0.052922,-0.036925,-0.055508,-0.010067,-0.8518933575853741,0.36665446380198796,-1.3863922448005324,0.03217251503453716,-0.02100484368921044,0.05540454851313488
19485111.0,0.006971,1.004269,0.049746,-0.041398,-0.059785,-0.013706,-0.8542061433722293,0.36415759124788566,-1.3857468043674246,0.0330798936136663,-0.02503260561624479,0.06127792718075627
19485173.0,0.009416,0.997912,0.045592,-0.050345,-0.059174,-0.009461,-0.8522512558532777,0.35858336009720404,-1.3782610500988846,0.03151070466826402,-0.01962608799057328,0.0689027139051556
19485182.875,0.013571,1.000846,0.047547,-0.048428,-0.05673,-0.012493,-0.8556621236127617,0.3613616908485397,-1.3760288068321134,0.029423989005943642,-0.022190517469870986,0.06604126693513275
19485192.75,0.015527,1.000846,0.048768,-0.052263,-0.057341,-0.017344,-0.8574316821519641,0.3629084874644685,-1.3707026590642495,0.027492350772558086,-0.026536872624127506,0.0697150688612545
19485202.625,0.016016,1.003046,0.050967,-0.046511,-0.053064,-0.028258,-0.8612229789618632,0.3663704733596273,-1.3647232954162616,0.02219389911297857,-0.03646032867148689,0.0628939667721005
19485212.5,0.014305,1.001824,0.050967,-0.038203,-0.054897,-0.027652,-0.8634533029424027,0.36697470602954885,-1.3552908018263108,0.02705559496285541,-0.03789681215252694,0.055404055193478415
19485222.375,0.007216,1.00109,0.044859,-0.038842,-0.052453,-0.028258,-0.8698246106221799,0.36276567803029736,-1.3406637612605605,0.024904268465121008,-0.037759795636548694,0.054886318720636186
19485232.25,0.006482,1.000846,0.045592,-0.038842,-0.048176,-0.023408,-0.8722233947514061,0.36422306277743405,-1.3322367720366899,0.023219105572726773,-0.032017012886281955,0.0530409881718113
19485242.125,0.004282,0.993757,0.043637,-0.03309,-0.047565,-0.016738,-0.8672506345759031,0.3604157584619236,-1.3277992010698174,0.026702841834721013,-0.02637764331308358,0.047209280233844
