time,aX,aY,aZ,gX,gY,gZ,aX_T,aY_T,aZ_T,gX_T,gY_T,gZ_T
16870173.0,-0.776232,0.633414,-0.034303,-0.091247,-0.016403,0.027527,0.0024013628479403254,0.15776158747916327,-0.01003453393488181,-0.026532893475432792,0.08000550997911587,0.04741237268691501
16870182.875,-0.77281,0.633903,-0.032104,-0.089969,-0.013348,0.031772,0.00033021976251989627,0.1386951158912523,-0.009614957651408922,-0.030958359695899863,0.07634592363831275,0.049949273846095134
16870192.75,-0.770366,0.629013,-0.036013,-0.085495,-0.007849,0.029346,0.004676322170953937,0.12385929596546356,-0.012551231147715253,-0.028845324555454886,0.06838509712313674,0.05218826769255355
16870202.625,-0.773788,0.629013,-0.034303,-0.081661,0.001317,0.029953,0.003073887237026549,0.11021734342748052,-0.008322326888901572,-0.0299436559438111,0.058376592336652385,0.05712255732089526
16870212.5,-0.773543,0.630969,-0.03357,-0.074631,0.012926,0.040261,0.0022087094050762673,0.09246312055583608,-0.005483388952280816,-0.04085032267265417,0.04458793606709886,0.06083570376691917
16870222.375,-0.775254,0.626813,-0.033326,-0.069518,0.02148,0.040261,0.0015317548358094524,0.08042109687585687,-0.005739458358420531,-0.04133338797822769,0.033853222855208066,0.06372284665296206
16870232.25,-0.775988,0.630969,-0.036013,-0.059293,0.026979,0.043899,0.004231078475513033,0.061546588575529755,-0.001115468793490562,-0.04522921338653097,0.021944188409269583,0.060360743389177435
16870242.125,-0.77281,0.628769,-0.031127,-0.049706,0.035534,0.041474,-0.0005378981656381159,0.06118025598842198,-0.005107378390635479,-0.043217402970914094,0.009077246797965056,0.05918871462549647
16870304.0,-0.784054,0.627791,-0.033081,-0.005609,0.063641,0.00873,0.0012589664252646501,0.05257573435762072,0.0035889468892615667,-0.011837568759754913,-0.04340391554079358,0.046193319252741866
16870314.0,-0.783321,0.63268,-0.030638,0.001421,0.064863,0.00873,-0.001651736737068853,0.031595384246027515,0.006883042833226497,-0.011877415451669244,-0.0496935864674107,0.040925730001973436
16870324.0,-0.785277,0.632436,-0.031127,0.006533,0.065474,0.009943,4.26351052946584e-05,0.016298241830437495,0.008632002491237826,-0.013047855601537582,-0.05406800778466357,0.03653480549283086
16870334.0,-0.782832,0.632192,-0.028928,0.012285,0.064252,0.009336,-0.004184615494586541,-0.0019080170100955062,0.0066321784724802536,-0.012422708323104612,-0.05735647628149739,0.030369599462111707
16870344.0,-0.784543,0.629991,-0.032593,0.007812,0.055697,0.008123,0.01111039637900967,0.004470483585053436,0.00663561254697169,-0.010466571431563529,-0.04783543142415526,0.028833811141313215
16870354.0,-0.782343,0.630969,-0.028928,0.007172,0.047754,0.003879,-0.004971001769531645,8.862498137584602e-05,0.005482251997030448,-0.00618818048132586,-0.041480897790869845,0.024248098519140567
16870364.0,-0.784299,0.632192,-0.034303,0.014842,0.037367,0.001453,-0.0072250338074584565,0.013610018479449537,0.007834762427586458,-0.0033130653601499724,-0.03815296170327996,0.012331422188353943
16870374.0,-0.783321,0.633414,-0.034792,0.00909,0.031257,0.003273,-0.006792916760217282,0.012028880467361251,0.00788130750480257,-0.004857881254671087,-0.029718803054539687,0.01278805742562171
16870435.0,-0.786499,0.632925,-0.038456,-0.013917,-0.013959,0.031165,0.004052780944208447,0.0007189003536472014,0.010265635717111508,-0.030498366835935594,0.020703192073461076,0.0010105707843009323
16870445.0,-0.784543,0.632436,-0.034792,-0.018391,-0.018847,0.030559,-0.010837876599660155,0.004417215908028999,0.008244278358886602,-0.029686090373611865,0.027295351340014307,0.0009952911910231423
16870455.0,-0.782099,0.63268,-0.039678,-0.026699,-0.024957,0.026314,0.006028461807992901,-0.0020291553871512953,0.006725738253296236,-0.02516392683096281,0.037106129803749735,0.00424581716907664
