time,aX,aY,aZ,gX,gY,gZ,aX_T,aY_T,aZ_T,gX_T,gY_T,gZ_T
17394282.0,0.340151,0.938263,0.043149,-0.02606,0.002539,-0.048269,-0.7536072346575132,-0.16821356102195295,-0.3662158648789247,-0.014005163179512368,0.050370124757606084,-0.01679798851703469
17394292.0,0.33844,0.938018,0.043637,-0.029895,-0.009682,-0.025833,-0.7452211967578716,-0.1662475039004639,-0.35709197777393475,-0.0032045765092597275,0.02965180967573734,-0.027664000259365072
17394302.0,0.346506,0.93484,0.045103,-0.031173,-0.006015,-0.012493,-0.7302582509174078,-0.16600918045337001,-0.3403104114682057,-0.006844190846160602,0.01614801305786972,-0.02926448237957065
17394312.0,0.351395,0.937529,0.046081,-0.022226,-0.001127,-0.007642,-0.7215289318096172,-0.16539265158372185,-0.3242753506118203,-0.008017865119597872,0.009907581883863377,-0.019779257547705827
17394322.0,0.363373,0.942419,0.047791,-0.022226,-0.003571,-0.018557,-0.7114076569211252,-0.16625272974541966,-0.3009029653208428,-0.006520177932160665,0.020878738853673282,-0.0193047898101243
17394332.0,0.371195,0.951219,0.047058,-0.027338,0.00315,-0.039779,-0.7060112973138244,-0.16450565315016827,-0.27937269861815056,-0.015878332031425385,0.04175642555839758,-0.01854554074395818
17394342.0,0.374129,0.955864,0.049746,-0.023504,0.008038,-0.056758,-0.698051181006092,-0.16527617161859617,-0.2641117642983411,-0.019546207309034176,0.057770169720828074,-0.010911979392345826
17394352.0,0.376084,0.960265,0.046814,-0.022865,0.012315,-0.090714,-0.7012848830057808,-0.16292215039836017,-0.26013820097660006,-0.02441462490593116,0.09103519473454903,-0.004473997803466941
17394413.0,0.345528,0.949264,0.038262,0.020593,0.011704,-0.028258,-0.6950251385760197,-0.1486710405133226,-0.28111704736857857,-0.0023682107688002894,0.025236618908608486,0.02677824626102694
17394423.0,0.350662,0.946819,0.042416,0.023789,0.008649,0.022676,-0.6806531276542042,-0.1510135367902803,-0.2684705025895128,0.0039541439552807384,-0.025271675687757643,0.022374759250407963
17394433.0,0.354817,0.944374,0.04095,0.032097,0.007427,0.069973,-0.6669586316838496,-0.1475450872982142,-0.25648746567285835,0.010822552152182242,-0.07276355946317571,0.023873316614207295
17394443.0,0.362395,0.94193,0.042904,0.030819,0.00926,0.104536,-0.6514548130577218,-0.14766771390349068,-0.24223757881810648,0.010057998108686798,-0.10707085462556713,0.019949998014945406
17394453.0,0.370951,0.943885,0.043882,0.033375,0.009871,0.126365,-0.6391189380468639,-0.1471672099548287,-0.22519811377748947,0.011750171016180566,-0.12894490640504963,0.020361362535044315
17394463.0,0.375106,0.93973,0.045836,0.037849,0.008649,0.133641,-0.6232373904216235,-0.1468021482261702,-0.21519288516946658,0.01557184664116348,-0.13634719007755122,0.023113421060937923
17394473.0,0.376817,0.939974,0.041927,0.039766,0.012315,0.130609,-0.612270499449623,-0.14060161308098346,-0.20460320129086873,0.01366047020860898,-0.13366827161495307,0.027164123014572855
17394483.0,0.383173,0.936796,0.043393,0.034014,0.017814,0.116057,-0.6062423582700646,-0.1422685902539763,-0.20092484880313266,0.0055647282787916336,-0.11920810984777452,0.026494874725201855
17394542.0,0.371929,0.926773,0.043149,0.003338,0.028202,0.004485,-0.592114986091109,-0.13764928308332072,-0.2065557808617084,-0.022116272907598003,-0.006801453238962681,0.017065197904356434
17394552.0,0.365329,0.924328,0.044126,-0.004331,0.033701,0.005092,-0.582134409032168,-0.1352309875224844,-0.20462163498403982,-0.030606300054094458,-0.007251484337259161,0.013824391411748417
17394562.0,0.362151,0.926284,0.043149,-0.000497,0.034923,0.011155,-0.5741165606966324,-0.13136479103509366,-0.19741000624965693,-0.029166190442575592,-0.013563395326554418,0.017597289714129695
17394572.0,0.358973,0.924573,0.042416,-0.008166,0.031868,0.02207,-0.5630714375019557,-0.12744086434788154,-0.1924076854763004,-0.03041519242728902,-0.02370777044084541,0.0090661772724317
17394582.0,0.35824,0.924817,0.042904,-0.009444,0.032479,0.038442,-0.5523253451662988,-0.12494440596323869,-0.18465421886758865,-0.031134875859983258,-0.03995294426336982,0.007499579379638356
17394592.0,0.357017,0.92115,0.045592,-0.011361,0.025757,0.056633,-0.5386274342989557,-0.12430744215085518,-0.17994802719618055,-0.02628234476931608,-0.057512595329115186,0.0011540324675855258
17394602.0,0.361417,0.92335,0.047547,-0.008166,0.026368,0.069973,-0.5262538637994503,-0.12362757496946937,-0.1673948828278093,-0.024575064294171927,-0.07100108337617356,0.003617745616674783
17394612.0,0.362151,0.923106,0.041927,-0.015196,0.025146,0.079068,-0.5257396900207761,-0.11804701010627652,-0.16651419381741936,-0.027581250431686632,-0.07963883953742551,-0.003452277184233891
17394672.0,0.378773,0.919928,0.055609,-0.00497,0.004983,-0.005823,-0.5004412389616899,-0.12892507173873255,-0.1480811283827253,-0.007091253848299979,0.005735499157369533,-0.0005066421565405745
